"id","symbol","current_price","last_updated"
"dogecoin","doge","0.085832","06/01/2022"
"dogecoin","doge","0.083511","06/03/2022"
"dogecoin","doge","0.080229","06/04/2022"
"dogecoin","doge","0.081052","06/05/2022"
"dogecoin","doge","0.083521","06/06/2022"
"dogecoin","doge","0.079304","06/07/2022"
"dogecoin","doge","0.079767","06/08/2022"
"dogecoin","doge","0.079901","06/09/2022"
"dogecoin","doge","0.079477","06/10/2022"
"dogecoin","doge","0.075892","06/11/2022"
"dogecoin","doge","0.066511","06/12/2022"
